series_id,station_id,station,river,variable,var_id,unit,network,province,procedure,lat,lon,live,percentiles
35450,6439,Piray Mini - Valle Hermoso,,Caudal medio diario,40,,sat2,,,-26.355,-54.4983333333333,True,
35451,6439,Piray Mini - Valle Hermoso,,Caudal medio diario,40,,sat2,,,-26.355,-54.4983333333333,True,
34033,6441,Quinto - Dique Villa Mercedes,,Altura hidrométrica,2,,sat2,,,-33.6538888888889,-65.5336111111111,True,
33104,6443,Santa Rosa - Meteorológica,,precipitación diaria 12Z,1,,sat2,,,-36.6213888888889,-64.3219444444444,True,
32779,6443,Santa Rosa - Meteorológica,,Altura hidrométrica,2,,sat2,,,-36.6213888888889,-64.3219444444444,True,
37903,6443,Santa Rosa - Meteorológica,,Altura hidrométrica media diaria,39,,sat2,,,-36.6213888888889,-64.3219444444444,True,
32762,6444,Trapiche - Hosteria El Trapich,,precipitación diaria 12Z,1,,sat2,,,-33.1058333333333,-66.0633333333333,True,
32763,6444,Trapiche - Hosteria El Trapich,,precipitación horaria,31,,sat2,,,-33.1058333333333,-66.0633333333333,True,
37864,6444,Trapiche - Hosteria El Trapich,,Altura hidrométrica media diaria,39,,sat2,,,-33.1058333333333,-66.0633333333333,True,
32265,6445,Quinto - Justo Daract,,precipitación horaria,31,,sat2,,,-33.9186111111111,-65.1516666666667,True,
38169,6445,Quinto - Justo Daract,,Altura hidrométrica media diaria,39,,sat2,,,-33.9186111111111,-65.1516666666667,True,
33270,6446,De Las Barrancas-A.Corral RP23,,precipitación diaria 12Z,1,,sat2,,,-32.6894444444444,-64.7202777777778,True,
33271,6446,De Las Barrancas-A.Corral RP23,,precipitación horaria,31,,sat2,,,-32.6894444444444,-64.7202777777778,True,
37965,6446,De Las Barrancas-A.Corral RP23,,Altura hidrométrica media diaria,39,,sat2,,,-32.6894444444444,-64.7202777777778,True,
38130,6449,Paraguay - Isla del Cerrito,,Altura hidrométrica media diaria,39,,sat2,,,-27.2891666666667,-58.61,True,
32769,6450,Nuevo - Ruta Nac. Nº 8,,precipitación horaria,31,,sat2,,,-33.6366666666667,-65.3636111111111,True,
38128,6450,Nuevo - Ruta Nac. Nº 8,,Altura hidrométrica media diaria,39,,sat2,,,-33.6366666666667,-65.3636111111111,True,
37859,6451,Laguna La Picasa - CR Nº7,,Altura hidrométrica media diaria,39,,sat2,,,-34.3486111111111,-62.5419444444444,True,
32633,6454,Negro-Obra de Ctrl. Agua Abajo,,Altura hidrométrica,2,,sat2,,,-27.4563888888889,-58.8988888888889,True,
33311,6456,Dulce - Villa San Martín,,precipitación diaria 12Z,1,,sat2,,,-28.3291666666667,-64.0066666666667,True,
33461,6457,Embalse Cruz Bajada,,Altura hidrométrica,2,,sat2,,,-25.7158333333333,-63.8916666666667,True,
33696,6458,Paraná - Puerto Libertad,,Altura hidrométrica,2,,sat2,,,-25.9166666666667,-54.6205555555556,True,
32024,6459,Canal de Dios - Cruz Bajada,,Altura hidrométrica,2,,sat2,,,-25.7163888888889,-63.8905555555556,True,
37848,6459,Canal de Dios - Cruz Bajada,,Altura hidrométrica media diaria,39,,sat2,,,-25.7163888888889,-63.8905555555556,True,
33484,6460,Gastona - Atahona RN Nº157,,precipitación horaria,31,,sat2,,,-27.4325,-65.2713888888889,True,
37861,6460,Gastona - Atahona RN Nº157,,Altura hidrométrica media diaria,39,,sat2,,,-27.4325,-65.2713888888889,True,False
32023,6461,Aº Las Garzas - RN Nº 11,,Altura hidrométrica,2,,sat2,,,-28.7766666666667,-59.4738888888889,True,
33117,6463,Ledesma -Fraile Pintado-RN 34 ,,Altura hidrométrica,2,,sat2,,,-23.9094444444444,-64.8080555555556,True,
32777,6464,San Pedro - Ledesma - RN 34,,Altura hidrométrica,2,,sat2,,,-24.2644444444444,-64.8986111111111,True,
33281,6466,Vinchina - Los Palacios -RN 40,,Altura hidrométrica,2,,sat2,,,-29.3488888888889,-68.2411111111111,True,
37998,6466,Vinchina - Los Palacios -RN 40,,Altura hidrométrica media diaria,39,,sat2,,,-29.3488888888889,-68.2411111111111,True,
37999,6468,Negro - Isla Jordan,,Altura hidrométrica media diaria,39,,sat2,,,-38.995,-67.9730555555556,True,
37852,6469,Vipos - Toma Obras Sanitarias,,Altura hidrométrica media diaria,39,,sat2,,,-26.4775,-65.3163888888889,True,
32844,6472,Quinto -Av Circunvalación,,Altura hidrométrica,2,,sat2,,,-33.7391666666667,-65.3769444444444,True,
32654,6474,Lago Muster - Fortín,,Altura hidrométrica,2,,sat2,,,-45.5802777777778,-69.2763888888889,True,
33872,6477,NIV-C. Trona.-Otto Meiling MET,,precipitación diaria 12Z,1,,sat2,,,-41.1911111111111,-71.7880555555556,True,False
38061,6477,NIV-C. Trona.-Otto Meiling MET,,Altura hidrométrica media diaria,39,,sat2,,,-41.1911111111111,-71.7880555555556,True,
33120,6478,Turbio - Turbio Viejo,,precipitación diaria 12Z,1,,sat2,,,-51.6808333333333,-72.0783333333333,True,
33121,6478,Turbio - Turbio Viejo,,precipitación horaria,31,,sat2,,,-51.6808333333333,-72.0783333333333,True,
37867,6478,Turbio - Turbio Viejo,,Altura hidrométrica media diaria,39,,sat2,,,-51.6808333333333,-72.0783333333333,True,
32784,6480,Canal - Jume Esquina,,precipitación horaria,31,,sat2,,,-27.6966666666667,-63.9333333333333,True,
37868,6480,Canal - Jume Esquina,,Altura hidrométrica media diaria,39,,sat2,,,-27.6966666666667,-63.9333333333333,True,
32789,6481,Grande - Ruta Provincia Nº 9,,precipitación horaria,31,,sat2,,,-32.9019444444444,-66.1055555555556,True,
37944,6481,Grande - Ruta Provincia Nº 9,,Altura hidrométrica media diaria,39,,sat2,,,-32.9019444444444,-66.1055555555556,True,
32793,6482,Desaguadero - Navia,,precipitación diaria 12Z,1,,sat2,,,-34.7741666666667,-66.5886111111111,True,
32794,6482,Desaguadero - Navia,,precipitación horaria,31,,sat2,,,-34.7741666666667,-66.5886111111111,True,
33290,6483,Desaguadero - Salto de la Tosc,,precipitación diaria 12Z,1,,sat2,,,-34.0869444444444,-66.71,True,
33357,6483,Desaguadero - Salto de la Tosc,,Altura hidrométrica,2,,sat2,,,-34.0869444444444,-66.71,True,
33291,6483,Desaguadero - Salto de la Tosc,,precipitación horaria,31,,sat2,,,-34.0869444444444,-66.71,True,
38003,6483,Desaguadero - Salto de la Tosc,,Altura hidrométrica media diaria,39,,sat2,,,-34.0869444444444,-66.71,True,
32815,6490,Arrayanes - Lago Verde,,Altura hidrométrica,2,,sat2,,,-42.7436111111111,-71.7430555555556,True,
32660,6492,Uspallata - Uspallata,,Altura hidrométrica,2,,sat2,,,-32.5944444444444,-69.34,True,
33137,6492,Uspallata - Uspallata,,precipitación horaria,31,,sat2,,,-32.5944444444444,-69.34,True,
37880,6492,Uspallata - Uspallata,,Altura hidrométrica media diaria,39,,sat2,,,-32.5944444444444,-69.34,True,
32820,6498,Urueña -7 de Abril - RN34,,Altura hidrométrica,2,,sat2,,,-26.2188888888889,-64.5119444444444,True,
33142,6498,Urueña -7 de Abril - RN34,,precipitación horaria,31,,sat2,,,-26.2188888888889,-64.5119444444444,True,
32679,6504,Seco - RN Nº 157,,Altura hidrométrica,2,,sat2,,,-27.3361111111111,-65.3175,True,
38091,6505,Chico - RN Nº157 Monteagudo,,Altura hidrométrica media diaria,39,,sat2,,,-27.5211111111111,-65.2663888888889,True,
33966,6506,Salí - Alta Gracia,,Altura hidrométrica,2,,sat2,,,-26.7191666666667,-65.1619444444444,True,
32688,6507,Neuquén - Chos Malal -RN40,,precipitación diaria 12Z,1,,sat2,,,-37.4063888888889,-70.2291666666667,True,
32997,6507,Neuquén - Chos Malal -RN40,,Altura hidrométrica,2,,sat2,,,-37.4063888888889,-70.2291666666667,True,
37941,6507,Neuquén - Chos Malal -RN40,,Altura hidrométrica media diaria,39,,sat2,,,-37.4063888888889,-70.2291666666667,True,
33153,6511,Paraguay - Las Palmas,,precipitación diaria 12Z,1,,sat2,,,-27.1180555555556,-58.6427777777778,True,
37942,6511,Paraguay - Las Palmas,,Altura hidrométrica media diaria,39,,sat2,,,-27.1180555555556,-58.6427777777778,True,
33346,6512,INA - Ezeiza,null,precipitación diaria 12Z,1,,sat2,,,-34.7972222222222,-58.5202777777778,True,
38032,6512,INA - Ezeiza,null,Altura hidrométrica media diaria,39,,sat2,,,-34.7972222222222,-58.5202777777778,True,
32699,6513,Aº Calbuco - S.M. de Los Andes,,precipitación diaria 12Z,1,,sat2,,,-40.1469444444444,-71.3266666666667,True,
38063,6513,Aº Calbuco - S.M. de Los Andes,,Altura hidrométrica media diaria,39,,sat2,,,-40.1469444444444,-71.3266666666667,True,
33316,6515,Uruguay - Paso de los Libres,,precipitación diaria 12Z,1,,sat2,,,-29.7238888888889,-57.0847222222222,True,
33321,6516,Vizcachas - Cerro Palique,,precipitación diaria 12Z,1,,sat2,,,-50.9961111111111,-72.1063888888889,True,
32862,6516,Vizcachas - Cerro Palique,,Altura hidrométrica,2,,sat2,,,-50.9961111111111,-72.1063888888889,True,
37924,6516,Vizcachas - Cerro Palique,,Altura hidrométrica media diaria,39,,sat2,,,-50.9961111111111,-72.1063888888889,True,
33716,6517,Laguna Salitral - Salitral,,precipitación diaria 12Z,1,,sat2,,,-37.4669444444444,-66.8258333333333,True,
34047,6518,Atuel - La Puntilla,,precipitación horaria,31,,sat2,,,-36.2413888888889,-67.1866666666667,True,
38111,6518,Atuel - La Puntilla,,Altura hidrométrica media diaria,39,,sat2,,,-36.2413888888889,-67.1866666666667,True,
33886,6519,Aº Trabunco -S.M. de Los Andes,,Altura hidrométrica,2,,sat2,,,-40.1530555555556,-71.3347222222222,True,
33720,6520,Aº Yaboti - San Pedro,,Altura hidrométrica,2,,sat2,,,-26.6352777777778,-54.0897222222222,True,
33328,6521,Lago Puelo - Oficina tècnica,,precipitación horaria,31,,sat2,,,-41.9830555555556,-71.5236111111111,True,
32827,6522,Pepirí Guazú-Pte.Int.P.Rosales,,precipitación diaria 12Z,1,,sat2,,,-26.6133333333333,-53.7347222222222,True,
33564,6522,Pepirí Guazú-Pte.Int.P.Rosales,,Altura hidrométrica,2,,sat2,,,-26.6133333333333,-53.7347222222222,True,
32833,6523,Laguna El Uncal - AM20,,precipitación diaria 12Z,1,,sat2,,,-36.6852777777778,-67.1,True,
37885,6523,Laguna El Uncal - AM20,,Altura hidrométrica media diaria,39,,sat2,,,-36.6852777777778,-67.1,True,
32691,6526,Jesus Maria - MET,,Altura hidrométrica,2,,sat2,,,-30.9769444444444,-64.1394444444445,True,
33355,6526,Jesus Maria - MET,,precipitación horaria,31,,sat2,,,-30.9769444444444,-64.1394444444445,True,
37889,6526,Jesus Maria - MET,,Altura hidrométrica media diaria,39,,sat2,,,-30.9769444444444,-64.1394444444445,True,
33528,6527,General Acha - La Pampa,,precipitación diaria 12Z,1,,sat2,,,-37.3647222222222,-64.5919444444444,True,
32848,6528,Desaguadero - El Encón,,precipitación diaria 12Z,1,,sat2,,,-32.2247222222222,-67.8069444444444,True,
33490,6528,Desaguadero - El Encón,,Altura hidrométrica,2,,sat2,,,-32.2247222222222,-67.8069444444444,True,
38033,6528,Desaguadero - El Encón,,Altura hidrométrica media diaria,39,,sat2,,,-32.2247222222222,-67.8069444444444,True,
33887,6529,L. Lacar - S.M. de Los Andes,,Altura hidrométrica,2,,sat2,,,-40.1616666666667,-71.3586111111111,True,
38093,6529,L. Lacar - S.M. de Los Andes,,Altura hidrométrica media diaria,39,,sat2,,,-40.1616666666667,-71.3586111111111,True,
34051,6530,Agrio - Bajada del Agrio,,Altura hidrométrica,2,,sat2,,,-38.3658333333333,-70.0325,True,
38132,6530,Agrio - Bajada del Agrio,,Altura hidrométrica media diaria,39,,sat2,,,-38.3658333333333,-70.0325,True,
32838,6532,Manso - Los Alerces HID,,Altura hidrométrica,2,,sat2,,,-41.3736111111111,-71.7458333333333,True,
37914,6532,Manso - Los Alerces HID,,Altura hidrométrica media diaria,39,,sat2,,,-41.3736111111111,-71.7458333333333,True,
33331,6533,Gallegos Chico - Bella Vista,,Altura hidrométrica,2,,sat2,,,-51.865,-70.5616666666667,True,
38002,6533,Gallegos Chico - Bella Vista,,Altura hidrométrica media diaria,39,,sat2,,,-51.865,-70.5616666666667,True,
33009,6534,San Juan - Km 101 LIM,,Altura hidrométrica,2,,sat2,,,-31.2522222222222,-69.1775,True,
38034,6535,Chico - Ruta Nac. Nº 3,,Altura hidrométrica media diaria,39,,sat2,,,-49.7769444444444,-68.6405555555556,True,False
34062,6536,Iruya - Poscaya,,precipitación horaria,31,,sat2,,,-22.4547222222222,-65.0805555555555,True,
33341,6537,Iruya - San Antonio,,precipitación horaria,31,,sat2,,,-22.8258333333333,-64.9708333333333,True,
33739,6538,Iruya - Las Higueras,,precipitación diaria 12Z,1,,sat2,,,-22.7541666666667,-65.0972222222222,True,
33015,6539,Ventisquero Negro - Lago Manso,,precipitación diaria 12Z,1,,sat2,,,-41.2016666666667,-71.8333333333333,True,False
37892,6539,Ventisquero Negro - Lago Manso,,Altura hidrométrica media diaria,39,,sat2,,,-41.2016666666667,-71.8333333333333,True,
33898,6540,Salado - Icaño,,precipitación diaria 12Z,1,,sat2,,,-28.6152777777778,-62.7786111111111,True,
33730,6542,Puesto Cam. San Jaime - RN127,,precipitación horaria,31,,sat2,,,-30.2827777777778,-58.2511111111111,True,
33069,6543,*Pepirí Guazú-Pte.Int.P.Rosale,,Altura hidrométrica,2,,sat2,,,-26.6133333333333,-53.7347222222222,True,
34056,6543,*Pepirí Guazú-Pte.Int.P.Rosale,,precipitación horaria,31,,sat2,,,-26.6133333333333,-53.7347222222222,True,
32711,6544,Areco - Carmen de Areco,,Altura hidrométrica,2,,sat2,,,-34.3519444444444,-59.8169444444444,True,
34893,6544,Areco - Carmen de Areco,,Caudal medio diario,40,,sat2,,,-34.3519444444444,-59.8169444444444,True,
33166,6545,Los Sauces II - MET,,precipitación diaria 12Z,1,,sat2,,,-28.3094444444444,-67.1244444444444,True,
33167,6545,Los Sauces II - MET,,precipitación horaria,31,,sat2,,,-28.3094444444444,-67.1244444444444,True,
32851,6548,Bermejo - Aguas Blancas LIM,,Altura hidrométrica,2,,sat2,,,-22.7263888888889,-64.3691666666667,True,
37917,6548,Bermejo - Aguas Blancas LIM,,Altura hidrométrica media diaria,39,,sat2,,,-22.7263888888889,-64.3691666666667,True,
32882,6549,Juramento - El Tunal,,Altura hidrométrica,2,,sat2,,,-25.2497222222222,-64.3902777777778,True,
38835,6549,Juramento - El Tunal,,precipitación horaria,31,,sat2,,,-25.2497222222222,-64.3902777777778,True,
37928,6549,Juramento - El Tunal,,Altura hidrométrica media diaria,39,,sat2,,,-25.2497222222222,-64.3902777777778,True,
33230,6551,Uruguay - Monte Caseros,,Altura hidrométrica,2,,sat2,,,-30.2516666666667,-57.6216666666667,True,
33025,6552,Acaragua - Campo Grande,null,precipitación diaria 12Z,1,,sat2,,,-27.2158333333333,-54.9725,True,
33745,6552,Acaragua - Campo Grande,null,Altura hidrométrica,2,,sat2,,,-27.2158333333333,-54.9725,True,
33026,6552,Acaragua - Campo Grande,null,precipitación horaria,31,,sat2,,,-27.2158333333333,-54.9725,True,
33906,6553,Bañado La Estrella - RP Nº28,,precipitación diaria 12Z,1,,sat2,,,-24.4086111111111,-60.3341666666667,True,
34065,6553,Bañado La Estrella - RP Nº28,,Altura hidrométrica,2,,sat2,,,-24.4086111111111,-60.3341666666667,True,
38133,6553,Bañado La Estrella - RP Nº28,,Altura hidrométrica media diaria,39,,sat2,,,-24.4086111111111,-60.3341666666667,True,
33974,6555,Santa Maria - Pie de Medano,,Altura hidrométrica,2,,sat2,,,-26.9955555555556,-66.2175,True,
38112,6555,Santa Maria - Pie de Medano,,Altura hidrométrica media diaria,39,,sat2,,,-26.9955555555556,-66.2175,True,
33909,6556,Pilcomayo - Tigra Norte,,Altura hidrométrica,2,,sat2,,,-23.1397222222222,-61.9638888888889,True,
39430,6567,CIRHBAS - MET EL GUANAGAN RP13,,precipitación diaria 12Z,1,,sat2,,,-28.7297222222222,-60.9019444444444,True,
33363,6567,CIRHBAS - MET EL GUANAGAN RP13,,Altura hidrométrica,2,,sat2,,,-28.7297222222222,-60.9019444444444,True,
37893,6569,Paraná - Goya,,Altura hidrométrica media diaria,39,,sat2,,,-29.165,-59.3283333333333,True,
34308,6570,Chubut - Trelew,,precipitación diaria 12Z,1,,sat2,,,-43.2761111111111,-65.2733333333333,True,
34309,6570,Chubut - Trelew,,precipitación horaria,31,,sat2,,,-43.2761111111111,-65.2733333333333,True,
38036,6570,Chubut - Trelew,,Altura hidrométrica media diaria,39,,sat2,,,-43.2761111111111,-65.2733333333333,True,False
39416,6572,Aº El Quebrachal - RP Nº 33,,precipitación diaria 12Z,1,,sat2,,,-33.5838888888889,-65.3980555555556,True,
37946,6572,Aº El Quebrachal - RP Nº 33,,Altura hidrométrica media diaria,39,,sat2,,,-33.5838888888889,-65.3980555555556,True,
33939,6573,San Antonio Oeste - ET 132 KV,,precipitación diaria 12Z,1,,sat2,,,-40.7566666666667,-65.03,True,
38067,6574,Sierra Grande - Aeródromo,,Altura hidrométrica media diaria,39,,sat2,,,-41.5916666666667,-65.3433333333333,True,
38008,6575,Chimiray - Colonia Liebig,,Altura hidrométrica media diaria,39,,sat2,,,-27.9122222222222,-55.8177777777778,True,
38114,6576,Laguna Yema,,Altura hidrométrica media diaria,39,,sat2,,,-24.2563888888889,-61.2419444444444,True,
33380,6577,Las Conchas - Coropampa,,precipitación diaria 12Z,1,,sat2,,,-25.5091666666667,-65.5238888888889,True,
33381,6577,Las Conchas - Coropampa,,precipitación horaria,31,,sat2,,,-25.5091666666667,-65.5238888888889,True,
33756,6578,Uruguay - El Soberbio,,precipitación diaria 12Z,1,,sat2,,,-27.2922222222222,-54.1955555555556,True,
33241,6578,Uruguay - El Soberbio,,Altura hidrométrica,2,,sat2,,,-27.2922222222222,-54.1955555555556,True,
33757,6578,Uruguay - El Soberbio,,precipitación horaria,31,,sat2,,,-27.2922222222222,-54.1955555555556,True,
34142,6579,Yabebiry - Colonia Martires,,precipitación diaria 12Z,1,,sat2,,,-27.4011111111111,-55.335,True,
37948,6579,Yabebiry - Colonia Martires,,Altura hidrométrica media diaria,39,,sat2,,,-27.4011111111111,-55.335,True,
33062,6582,Senguerr - Los Molinos,,Altura hidrométrica,2,,sat2,,,-45.9861111111111,-69.475,True,
37956,6582,Senguerr - Los Molinos,,Altura hidrométrica media diaria,39,,sat2,,,-45.9861111111111,-69.475,True,
33820,6583,Lago Mascardi - Central Frey,,precipitación horaria,31,,sat2,,,-41.3572222222222,-71.5633333333333,True,
33073,6588,Uruguay-S.Javier-P.de la Barca,,precipitación diaria 12Z,1,,sat2,,,-27.8938888888889,-55.1358333333333,True,
33074,6588,Uruguay-S.Javier-P.de la Barca,,precipitación horaria,31,,sat2,,,-27.8938888888889,-55.1358333333333,True,
37926,6591,Lago Vinter - Vinter,,Altura hidrométrica media diaria,39,,sat2,,,-43.9194444444444,-71.4283333333333,True,
33192,6592,A° Saltito - El Saltito,,Altura hidrométrica,2,,sat2,,,-27.4405555555556,-54.5766666666667,True,
38068,6593,Negro - Primera Angostura,,Altura hidrométrica media diaria,39,,sat2,,,-40.4555555555556,-63.7897222222222,True,
34145,6595,Lag. La Picasa-Inter. Can. A22,,Altura hidrométrica,2,,sat2,,,-34.4494444444444,-62.4133333333333,True,
33984,6597,Arenales - El Encon,,precipitación horaria,31,,sat2,,,-24.8422222222222,-65.5933333333333,True,
33386,6599,Aº Los Amores - Escuela 1256,,precipitación diaria 12Z,1,,sat2,,,-28.2275,-59.7155555555556,True,
33511,6602,Iruya - El Molino,,precipitación diaria 12Z,1,,sat2,,,-22.5988888888889,-65.1502777777778,True,
33512,6602,Iruya - El Molino,,precipitación horaria,31,,sat2,,,-22.5988888888889,-65.1502777777778,True,
34075,6603,Pavas - Las Mesadas,,precipitación diaria 12Z,1,,sat2,,,-27.2141666666667,-65.9288888888889,True,
32879,6604,Areco - Puente Quemado,,precipitación diaria 12Z,1,,sat2,,,-34.2880555555556,-59.7027777777778,True,
32880,6604,Areco - Puente Quemado,,precipitación horaria,31,,sat2,,,-34.2880555555556,-59.7027777777778,True,
37927,6604,Areco - Puente Quemado,,Altura hidrométrica media diaria,39,,sat2,,,-34.2880555555556,-59.7027777777778,True,
33064,6608,Chubut - Los Altares,,Altura hidrométrica,2,,sat2,,,-43.8886111111111,-68.3983333333333,True,
33055,6609,La Picasa - Obra Reg Nº1,,Altura hidrométrica,2,,sat2,,,-34.2619444444444,-63.3816666666667,True,
37949,6609,La Picasa - Obra Reg Nº1,,Altura hidrométrica media diaria,39,,sat2,,,-34.2619444444444,-63.3816666666667,True,
33987,6612,Niv. Cerro Polleras,,Altura hidrométrica,2,,sat2,,,-33.1475,-69.8519444444444,True,
38115,6612,Niv. Cerro Polleras,,Altura hidrométrica media diaria,39,,sat2,,,-33.1475,-69.8519444444444,True,
34079,6613,NIV - Picos de Barroso,,Altura hidrométrica,2,,sat2,,,-34.3075,-69.9483333333333,True,
38136,6613,NIV - Picos de Barroso,,Altura hidrométrica media diaria,39,,sat2,,,-34.3075,-69.9483333333333,True,
33389,6614,Cullén - Cullén 2,,Altura hidrométrica,2,,sat2,,,-52.8902777777778,-68.4511111111111,True,
33231,6615,Uruguay - Garruchos,,Altura hidrométrica,2,,sat2,,,-28.1772222222222,-55.6422222222222,True,
33056,6616,Dique Belén - Aguas Abajo,,Altura hidrométrica,2,,sat2,,,-27.6155555555556,-67.0163888888889,True,
37950,6616,Dique Belén - Aguas Abajo,,Altura hidrométrica media diaria,39,,sat2,,,-27.6155555555556,-67.0163888888889,True,
32883,6617,Aº Yabotí  Guazú,,Altura hidrométrica,2,,sat2,,,-27.0694444444444,-53.8938888888889,True,
37929,6617,Aº Yabotí  Guazú,,Altura hidrométrica media diaria,39,,sat2,,,-27.0694444444444,-53.8938888888889,True,
33835,6618,Yabebiry - Colonia Martires,,precipitación diaria 12Z,1,,sat2,,,-27.4011111111111,-55.335,True,
33836,6618,Yabebiry - Colonia Martires,,precipitación horaria,31,,sat2,,,-27.4011111111111,-55.335,True,
33767,6620,L. Menéndez-Cisne Pto. Sagrado,,Altura hidrométrica,2,,sat2,,,-42.6177777777778,-71.8880555555556,True,
33562,6620,L. Menéndez-Cisne Pto. Sagrado,,precipitación horaria,31,,sat2,,,-42.6177777777778,-71.8880555555556,True,
33988,6621,Uruguay - Paso de los Libres,,Altura hidrométrica,2,,sat2,,,-29.7219444444444,-57.0830555555556,True,
38296,6623,Quinto - Canal Devoto RP 4,,Altura hidrométrica media diaria,39,,sat2,,,-33.9330555555556,-63.4491666666667,True,
32887,6624,Aº El Aji - RN Nº35 y RN Nº7,,precipitación diaria 12Z,1,,sat2,,,-33.9311111111111,-64.3963888888889,True,
32888,6624,Aº El Aji - RN Nº35 y RN Nº7,,precipitación horaria,31,,sat2,,,-33.9311111111111,-64.3963888888889,True,
38295,6624,Aº El Aji - RN Nº35 y RN Nº7,,Altura hidrométrica media diaria,39,,sat2,,,-33.9311111111111,-64.3963888888889,True,
33059,6625,Chico - Chico 2,,Altura hidrométrica,2,,sat2,,,-53.5480555555556,-68.3769444444444,True,
34086,6626,Guayquiraró - RN 12 - A°Curupí,,Altura hidrométrica,2,,sat2,,,-30.3511111111111,-59.5147222222222,True,False
38040,6627,Compuerta Alternativa Norte AD,,Altura hidrométrica media diaria,39,,sat2,,,-34.2419444444444,-62.1211111111111,True,
34147,6631,Dique Sotomayor - Aguas abajo,,Altura hidrométrica,2,,sat2,,,-28.5911111111111,-65.2877777777778,True,
38158,6631,Dique Sotomayor - Aguas abajo,,Altura hidrométrica media diaria,39,,sat2,,,-28.5911111111111,-65.2877777777778,True,
38041,6633,Salado - RN Nº 11,,Altura hidrométrica media diaria,39,,sat2,,,-27.5413888888889,-59.1308333333333,True,
39445,6635,Nuevo - Ruta Nac. Nº 8,,precipitación diaria 12Z,1,,sat2,,,-33.6366666666667,-65.3636111111111,True,
33774,6635,Nuevo - Ruta Nac. Nº 8,,Altura hidrométrica,2,,sat2,,,-33.6366666666667,-65.3636111111111,True,
38072,6635,Nuevo - Ruta Nac. Nº 8,,Altura hidrométrica media diaria,39,,sat2,,,-33.6366666666667,-65.3636111111111,True,
33393,6637,Bermejo - Azud los Colorados,,Altura hidrométrica,2,,sat2,,,-29.2580555555556,-68.2525,True,
33927,6638,Dique Belén - Embalse,,Altura hidrométrica,2,,sat2,,,-27.615,-67.0163888888889,True,
33058,6639,Afluente Río Grande       ,,Altura hidrométrica,2,,sat2,,,-53.8416666666667,-68.5313888888889,True,
33208,6639,Afluente Río Grande       ,,precipitación horaria,31,,sat2,,,-53.8416666666667,-68.5313888888889,True,
37952,6639,Afluente Río Grande       ,,Altura hidrométrica media diaria,39,,sat2,,,-53.8416666666667,-68.5313888888889,True,
33516,6640,Ñorquinco - Ñorquinco,,Altura hidrométrica,2,,sat2,,,-41.8419444444444,-70.8913888888889,True,
38039,6640,Ñorquinco - Ñorquinco,,Altura hidrométrica media diaria,39,,sat2,,,-41.8419444444444,-70.8913888888889,True,
33770,6642,Niv-LagoDelDesierto-El Crestón,,precipitación diaria 12Z,1,,sat2,,,-49.08,-72.915,True,
34084,6643,Gob. Costa - Chubut MET-FRE,,precipitación horaria,31,,sat2,,,-44.0344444444444,-70.6458333333333,True,
33924,6645,Esc. Prov. 355 - Piedra Larga,,Altura hidrométrica,2,,sat2,,,-27.6022222222222,-67.1977777777778,True,
33394,6649,Lago Puelo - Lago Puelo,,Altura hidrométrica,2,,sat2,,,-42.0972222222222,-71.6194444444444,True,
33520,6650,Salí - RP Nº323,,Altura hidrométrica,2,,sat2,,,-27.1333333333333,-65.3155555555555,True,
38043,6650,Salí - RP Nº323,,Altura hidrométrica media diaria,39,,sat2,,,-27.1333333333333,-65.3155555555555,True,
38139,6651,Dulce - Tuhama,,Altura hidrométrica media diaria,39,,sat2,,,-28.0144444444444,-64.0980555555555,True,
33572,6652,Lipeo - Puente Colgante,,precipitación diaria 12Z,1,,sat2,,,-22.4311111111111,-64.7372222222222,True,
33573,6652,Lipeo - Puente Colgante,,precipitación horaria,31,,sat2,,,-22.4311111111111,-64.7372222222222,True,
38027,6652,Lipeo - Puente Colgante,,Altura hidrométrica media diaria,39,,sat2,,,-22.4311111111111,-64.7372222222222,True,
33395,6654,Carreras - Frontera,,Altura hidrométrica,2,,sat2,,,-48.2061111111111,-72.2838888888889,True,
34000,6655,Aº Azul - Seminario Diocesano,,Altura hidrométrica,2,,sat2,,,-36.8311111111111,-59.8938888888889,True,
38117,6655,Aº Azul - Seminario Diocesano,,Altura hidrométrica media diaria,39,,sat2,,,-36.8311111111111,-59.8938888888889,True,
33522,6656,Chico - Cerro Mesa,,Altura hidrométrica,2,,sat2,,,-41.7063888888889,-70.4825,True,
38044,6656,Chico - Cerro Mesa,,Altura hidrométrica media diaria,39,,sat2,,,-41.7063888888889,-70.4825,True,
34088,6657,Vinchina - Vinchina,,Altura hidrométrica,2,,sat2,,,-28.7436111111111,-68.2205555555556,True,
34001,6658,Paraguay - Puerto Dalmacia,,Altura hidrométrica,2,,sat2,,,-25.875,-57.8730555555556,True,
38118,6658,Paraguay - Puerto Dalmacia,,Altura hidrométrica media diaria,39,,sat2,,,-25.875,-57.8730555555556,True,
33061,6659,Riacho Salado - Tatané - RN 11,,Altura hidrométrica,2,,sat2,,,-26.4077777777778,-58.3591666666667,True,
37955,6659,Riacho Salado - Tatané - RN 11,,Altura hidrométrica media diaria,39,,sat2,,,-26.4077777777778,-58.3591666666667,True,
33396,6660,Pilcomayo - Villa Gral. Güemes,,Altura hidrométrica,2,,sat2,,,-24.7469444444444,-59.4997222222222,True,
